login_count,activity_count,resources_viewed,days_inactive,average_grade,assignments_submitted,forum_posts,completion_rate,quiz_attempts_count,dropout
120.0,1960,1648.0,35,10.4228568,6,0,1.0,52,0
117.0,1758,1507.0,42,9.739569565,7,1,0.98953,33,0
88.0,628,463.0,36,5.999955555,0,0,0.0,15,0
211.0,2001,1611.0,36,10.001241666,7,1,1.0,45,0
111.0,1000,785.0,35,7.686410476,7,1,1.0,21,0
31.0,263,226.0,191,0.0,0,0,0.0,0,1
106.0,1000,777.0,36,10.0751025,8,1,1.0,25,0
33.0,610,461.0,22,9.915712727,4,0,1.0,28,0
49.0,531,380.0,43,10.45475,2,0,1.0,22,0
49.0,1888,1690.0,15,10.916666666,9,1,1.0,34,0
43.0,623,449.0,36,10.363636363,0,0,1.0,35,0
10.0,85,71.0,239,0.0,0,0,1.0,0,1
38.0,576,448.0,42,9.897962608,2,0,0.20408,21,0
131.0,815,625.0,36,9.096375882,1,0,0.5,14,0
39.0,752,602.0,42,8.944065652,4,1,0.97959,21,0
29.0,154,117.0,224,0.0,0,0,0.0,0,1
200.0,1732,1310.0,25,10.275516086,4,0,1.0,54,0
66.0,737,567.0,36,9.437521739,2,0,1.0,21,0
154.0,924,693.0,36,8.550595,0,0,1.0,14,0
96.0,795,597.0,42,10.079595217,5,0,1.0,24,0
173.0,1741,1455.0,36,11.306394814,7,1,1.0,22,0
87.0,1555,1336.0,42,9.847097727,5,0,0.99296,30,0
102.0,1150,914.0,38,11.12,8,1,1.0,32,0
232.0,1829,1474.0,36,9.6532884,8,0,1.0,26,0
89.0,886,700.0,36,10.608695652,5,1,1.0,22,0
156.0,1600,1312.0,27,10.057819166,8,1,1.0,28,0
146.0,3766,3426.0,25,9.894736842,1,0,0.97196,56,0
284.0,2370,1900.0,9,12.0,9,1,1.0,36,0
71.0,980,778.0,42,9.681534583,7,1,1.0,27,0
3.0,26,19.0,279,0.0,0,0,0.0,0,1
80.0,768,584.0,36,9.673202941,1,0,1.0,26,0
164.0,1804,1494.0,36,10.094179047,7,1,0.97778,30,0
10.0,151,134.0,173,0.0,0,0,1.0,0,0
25.0,194,162.0,260,0.0,0,0,0.0,0,1
127.0,1377,1144.0,36,8.579410869,7,1,1.0,23,0
100.0,1554,1205.0,36,10.478260869,7,1,0.99482,84,0
154.0,2017,1703.0,36,7.916953333,9,0,1.0,34,0
156.0,1316,1126.0,69,9.20202,2,1,1.0,7,0
190.0,1606,1143.0,36,10.434782608,9,0,1.0,31,0
63.0,809,653.0,36,9.624687368,4,0,0.85,19,0
16.0,379,266.0,35,10.52173913,4,0,0.96429,22,0
35.0,603,467.0,42,9.642033478,4,0,1.0,22,0
30.0,535,405.0,42,9.827107142,4,0,0.96552,26,0
118.0,1013,786.0,36,9.945015,4,3,1.0,24,0
131.0,1908,1487.0,36,10.782608695,2,2,0.99485,84,0
33.0,480,351.0,36,9.667583913,7,1,1.0,21,0
37.0,519,383.0,42,9.812619565,8,0,1.0,20,0
200.0,1275,975.0,36,9.740416086,4,0,0.91304,22,0
28.0,715,591.0,35,10.115238,3,0,0.5,19,0
99.0,814,624.0,37,8.566960476,1,0,1.0,19,0
279.0,2285,1825.0,36,9.67831913,9,1,1.0,34,0
94.0,1315,1077.0,36,11.148148461,9,0,1.0,30,0
133.0,1161,882.0,22,10.316156521,9,1,1.0,26,0
1022.0,1739,705.0,81,6.0,3,1,1.0,1,0
13.0,161,142.0,189,12.0,0,0,1.0,2,0
37.0,700,499.0,42,9.630381739,5,0,0.99479,54,0
403.0,1385,765.0,42,10.608695652,2,2,1.0,77,0
124.0,1013,775.0,42,9.873596521,9,0,1.0,27,0
134.0,1133,802.0,36,9.827665,7,0,1.0,26,0
122.0,840,622.0,36,9.541138636,2,0,0.99459,20,0
55.0,630,492.0,42,3.507604761,1,0,0.98649,20,0
81.0,1116,884.0,42,11.083333333,9,1,1.0,34,0
81.0,545,449.0,73,11.333333333,1,0,1.0,3,0
37.0,441,346.0,42,8.432594,6,0,0.975,8,0
85.0,629,486.0,42,9.777777692,0,0,0.0,11,0
41.0,351,278.0,191,9.0,0,0,0.94118,2,0
229.0,2191,1764.0,9,10.782608695,4,0,1.0,53,0
157.0,1413,1102.0,1,10.980816923,7,0,1.0,38,0
80.0,754,564.0,36,9.65920619,5,0,0.99476,24,0
961.0,2194,1093.0,21,10.586956521,3,0,0.88235,34,0
75.0,1001,771.0,36,9.155317916,6,0,1.0,42,0
5.0,655,592.0,43,8.903628666,3,0,1.0,12,0
137.0,889,654.0,36,9.649441304,7,0,0.86207,21,0
48.0,1541,1226.0,42,10.708333333,9,0,1.0,69,0
93.0,919,710.0,36,7.446773333,0,0,1.0,26,0
128.0,1081,865.0,36,9.755330416,4,0,1.0,20,0
148.0,1342,1019.0,36,10.248475217,9,0,1.0,23,0
204.0,1662,1211.0,36,10.782222,6,0,0.91429,80,0
133.0,1242,974.0,36,11.310325714,7,2,1.0,22,0
85.0,562,395.0,36,9.382242173,2,0,0.66667,18,0
9.0,1309,1201.0,42,9.858244347,9,0,1.0,20,0
132.0,1495,1261.0,42,9.043615238,9,0,1.0,20,0
16.0,173,148.0,208,0.0,0,0,0.0,0,1
189.0,1353,1041.0,36,10.782608695,6,0,0.99485,24,0
22.0,239,198.0,36,12.0,0,0,1.0,4,0
133.0,982,743.0,7,9.643153478,5,0,0.99479,21,0
274.0,2002,1575.0,36,8.455256521,6,0,0.98361,38,0
28.0,499,371.0,35,8.116724782,1,0,0.75,24,0
189.0,1388,1024.0,36,9.720877826,9,1,0.94872,28,0
225.0,1260,923.0,36,10.4,6,0,1.0,20,0
266.0,1971,1563.0,18,9.81472,7,0,0.98969,37,0
102.0,1020,786.0,42,10.582304166,9,0,1.0,28,0
92.0,2906,2663.0,22,10.695652173,9,1,1.0,36,0
92.0,883,668.0,37,8.312169285,0,0,1.0,33,0
456.0,693,230.0,189,0.0,0,0,0.0,0,1
124.0,1548,1248.0,37,11.020833333,8,0,1.0,36,0
130.0,1919,1627.0,7,10.814814583,9,1,1.0,35,0
79.0,1014,797.0,42,10.782608695,3,1,1.0,33,0
143.0,2182,1860.0,35,10.75,8,1,1.0,41,0
137.0,1813,1537.0,36,10.791666666,9,1,1.0,32,0
135.0,1256,968.0,36,9.9130704,7,1,1.0,41,0
70.0,726,542.0,36,8.488401578,0,0,0.97619,22,0
6.0,68,56.0,278,0.0,0,0,1.0,0,1
57.0,779,555.0,21,9.0072055,0,0,1.0,41,0
48.0,299,239.0,69,8.0,1,0,0.72222,1,0
384.0,2653,2065.0,25,9.169501818,7,1,1.0,36,0
93.0,1125,870.0,4,9.707478636,5,0,0.98864,42,0
92.0,935,752.0,31,8.076487,1,1,1.0,19,0
182.0,1379,990.0,31,8.497990454,6,1,1.0,27,0
164.0,1062,829.0,31,8.047295882,2,3,1.0,14,0
34.0,458,411.0,91,10.0,3,2,1.0,2,0
104.0,975,745.0,31,9.595926,2,0,0.96552,26,0
256.0,2102,1699.0,31,9.3358,7,4,0.985,20,0
20.0,147,120.0,192,0.0,0,0,0.0,0,1
252.0,1838,1378.0,31,8.925001428,4,1,0.99296,33,0
147.0,1467,1212.0,31,9.016232272,3,1,1.0,22,0
80.0,831,707.0,31,6.402115714,7,1,0.97368,5,0
23.0,325,249.0,31,8.582144615,2,0,0.98765,12,0
4.0,35,26.0,273,0.0,0,0,0.0,0,1
107.0,1016,832.0,33,8.791932857,3,0,0.99213,16,0
26.0,396,354.0,213,7.0,4,1,1.0,2,0
112.0,721,593.0,31,0.0,1,0,1.0,0,0
73.0,986,794.0,40,9.565265909,5,2,1.0,25,0
165.0,1530,1266.0,31,8.890192727,6,1,1.0,20,0
1450.0,3281,1692.0,31,10.224977272,10,0,1.0,30,0
101.0,917,723.0,42,6.674701363,4,2,1.0,21,0
184.0,1210,930.0,31,8.336438333,3,0,0.96364,16,0
49.0,492,381.0,82,5.51108,1,0,1.0,13,0
33.0,277,233.0,106,7.0,3,2,1.0,1,0
60.0,943,760.0,31,9.5351675,2,0,0.95783,35,0
122.0,1141,875.0,31,9.20135409,6,2,1.0,35,0
110.0,1208,978.0,21,9.733394545,7,0,0.984,26,0
83.0,1012,838.0,31,9.523657894,6,0,0.9875,17,0
19.0,365,320.0,80,0.0,2,0,0.98507,0,0
53.0,945,786.0,31,9.627980476,6,0,1.0,24,0
67.0,1089,864.0,31,10.09090909,7,1,1.0,35,0
1.0,9,4.0,273,0.0,0,0,1.0,0,1
98.0,818,627.0,31,8.7412295,4,0,1.0,17,0
100.0,1020,833.0,31,9.45241,2,1,0.99145,20,0
60.0,743,589.0,31,7.463723636,7,1,1.0,19,0
121.0,1196,942.0,31,9.268645909,4,0,1.0,20,0
49.0,661,593.0,88,6.0,1,0,1.0,1,0
141.0,1244,981.0,31,8.853042727,8,0,1.0,23,0
147.0,1025,786.0,31,8.8427275,5,2,0.99187,19,0
2.0,17,10.0,278,0.0,0,0,0.0,0,1
73.0,944,779.0,42,9.364766363,8,2,1.0,20,0
125.0,1128,849.0,42,10.4,5,1,1.0,20,0
74.0,444,356.0,31,0.0,4,0,1.0,0,0
66.0,353,281.0,31,0.0,2,0,0.33333,0,0
7.0,73,60.0,252,0.0,0,0,0.0,0,1
94.0,655,539.0,31,0.0,2,0,0.66667,0,0
49.0,587,483.0,41,8.926807142,5,0,0.95455,11,0
126.0,1604,1350.0,31,10.4,7,0,0.96296,30,0
131.0,1658,1310.0,65,9.472662727,4,0,0.99507,57,0
56.0,1005,806.0,31,9.581440909,7,2,1.0,30,0
140.0,949,728.0,31,8.95361409,2,0,0.9,19,0
77.0,582,485.0,188,8.0,4,0,0.95,1,0
88.0,1050,841.0,42,9.77429909,6,0,0.99324,26,0
42.0,804,642.0,37,10.272727272,10,0,1.0,25,0
83.0,428,327.0,72,0.0,0,0,1.0,0,0
73.0,518,387.0,31,7.698942142,1,0,1.0,11,0
162.0,1385,1088.0,31,9.396278636,7,0,0.99474,25,0
158.0,1696,1381.0,42,9.960943181,7,1,1.0,36,0
48.0,793,661.0,31,7.850305555,3,2,1.0,19,0
48.0,1123,925.0,31,10.181818181,6,0,1.0,30,0
134.0,1471,1085.0,42,9.920599545,8,0,0.97778,51,0
131.0,994,706.0,31,6.9105965,6,0,1.0,27,0
185.0,2000,1549.0,31,10.363636363,6,0,0.98429,50,0
62.0,1101,924.0,74,9.917171818,9,2,1.0,23,0
248.0,2017,1555.0,31,10.006506818,7,2,1.0,41,0
8.0,178,163.0,185,0.0,1,0,0.5,0,0
8.0,37,24.0,278,0.0,0,0,0.0,0,1
41.0,1189,1016.0,31,9.543393636,10,2,0.98919,29,0
56.0,912,750.0,34,9.678900454,4,0,1.0,25,0
124.0,965,717.0,35,8.642686111,7,0,1.0,16,0
136.0,1275,1009.0,31,9.616671363,8,1,1.0,25,0
20.0,249,212.0,227,10.0,0,0,0.88889,2,0
6.0,70,52.0,264,10.0,0,0,1.0,2,0
113.0,1423,1184.0,29,8.5244325,7,0,0.94643,21,0
100.0,2053,1820.0,28,9.71223,10,1,1.0,24,0
286.0,2023,1581.0,31,8.205503333,7,2,0.99301,25,0
142.0,1432,1158.0,33,8.9829675,5,3,0.99,30,0
174.0,1354,1096.0,31,6.093186666,6,0,0.99444,6,0
107.0,1353,1140.0,31,9.286715454,3,1,0.90698,19,0
252.0,1672,1333.0,31,9.13563409,5,0,1.0,19,0
103.0,879,688.0,31,8.667738181,3,0,1.0,19,0
38.0,676,514.0,31,9.473921363,7,0,0.91111,29,0
3.0,38,34.0,252,0.0,0,0,1.0,0,1
230.0,1786,1440.0,31,9.312965,7,1,1.0,23,0
106.0,961,708.0,40,8.572901176,5,4,0.99099,33,0
102.0,1489,1238.0,31,8.041402272,10,2,0.99029,34,0
100.0,1616,1409.0,31,9.382545714,8,1,1.0,22,0
77.0,1143,959.0,31,9.585837619,7,0,1.0,22,0
82.0,1217,1014.0,31,10.181818181,7,4,0.99363,28,0
114.0,1155,951.0,31,9.328282727,7,2,1.0,19,0
61.0,785,612.0,31,8.691596,4,0,0.99375,25,0
172.0,1164,859.0,31,8.7993355,7,0,1.0,20,0
80.0,1029,855.0,13,7.977049545,10,1,0.99505,19,0
31.0,635,462.0,39,9.017887727,8,0,0.76923,32,0
7.0,50,39.0,31,0.0,0,0,0.0,0,0
63.0,1153,950.0,40,8.446269565,6,1,0.95455,35,0
29.0,642,502.0,33,8.059444117,3,0,0.98529,25,0
109.0,1210,1005.0,31,9.659135517,13,5,1.0,22,0
52.0,864,716.0,31,8.797538,13,6,1.0,24,0
66.0,1110,902.0,29,10.195937419,15,0,1.0,41,0
69.0,624,481.0,31,8.825407692,11,5,0.9927,19,0
10.0,84,73.0,214,0.0,0,0,1.0,0,1
98.0,1344,1085.0,31,10.140403636,11,1,0.9939,35,0
64.0,783,623.0,15,9.440465909,7,0,0.98571,20,0
4.0,107,99.0,273,0.0,0,0,1.0,0,1
9.0,120,101.0,266,6.0,0,0,0.16667,5,0
33.0,372,326.0,106,5.0,3,0,0.9,1,0
67.0,923,733.0,42,10.223868333,6,0,0.99454,32,0
39.0,950,793.0,11,9.135055,21,0,1.0,35,0
122.0,1351,1137.0,31,9.33661423,14,1,0.98062,25,0
157.0,1077,784.0,31,9.619952631,7,0,1.0,22,0
55.0,648,488.0,77,7.950531,9,0,1.0,23,0
14.0,337,316.0,32,5.0,0,0,0.96296,1,0
28.0,832,650.0,40,9.59467409,8,0,1.0,44,0
39.0,378,324.0,186,9.0,0,0,0.0,2,0
104.0,1483,1225.0,31,9.853204,11,1,0.97015,47,0
2.0,16,14.0,228,0.0,0,0,0.0,0,1
90.0,1481,1301.0,31,8.30415,13,0,1.0,24,0
66.0,856,655.0,22,9.946360344,4,0,0.98485,37,0
541.0,2157,1526.0,31,9.248718,11,7,0.99237,18,0
1.0,6,2.0,280,0.0,0,0,0.0,0,1
15.0,149,128.0,224,0.0,0,0,0.0,0,1
202.0,1389,1139.0,33,0.0,4,0,0.97778,0,0
2146.0,3706,1479.0,41,9.029982142,6,0,0.94118,17,0
186.0,1283,937.0,42,10.4,4,0,0.98925,20,0
210.0,1648,1329.0,31,8.9470105,11,0,0.91176,19,0
29.0,561,443.0,31,9.261137619,5,0,0.42857,19,0
7.0,31,16.0,265,0.0,0,0,0.0,0,1
68.0,880,704.0,31,7.34774,5,2,0.96053,22,0
129.0,1389,1063.0,31,10.25,9,0,0.81818,42,0
154.0,1525,1232.0,30,9.749581612,9,1,1.0,33,0
152.0,1446,1175.0,31,9.710003666,18,2,0.97244,32,0
1.0,6,3.0,278,0.0,0,0,0.0,0,1
100.0,773,610.0,31,8.7950625,6,0,0.77778,10,0
64.0,779,638.0,31,6.789515,5,1,0.98387,13,0
96.0,1641,1421.0,15,9.313542666,6,6,0.55118,29,0
26.0,170,137.0,31,0.0,0,0,1.0,0,0
39.0,336,284.0,73,9.0,0,1,1.0,2,0
150.0,1356,1144.0,31,9.13888875,8,1,1.0,20,0
14.0,427,319.0,41,9.16627909,4,0,1.0,22,0
65.0,567,480.0,92,6.0,5,0,0.96,8,0
9.0,152,133.0,210,7.0,2,0,1.0,1,0
14.0,154,132.0,242,8.0,0,0,0.0,1,0
123.0,1777,1495.0,34,10.363636363,15,1,1.0,31,0
95.0,1029,883.0,5,4.718515,20,0,1.0,2,0
107.0,1120,904.0,31,8.713201034,7,5,1.0,26,0
1.0,4,1.0,999,0.0,0,0,0.0,0,1
74.0,1135,981.0,31,8.445385,8,0,0.90741,14,0
140.0,1023,771.0,1,9.268411363,6,0,0.93939,19,0
65.0,982,819.0,32,8.592985416,11,0,1.0,20,0
108.0,1165,952.0,31,7.867210952,4,0,1.0,19,0
356.0,1292,798.0,35,10.592592592,4,0,1.0,34,0
8.0,202,131.0,40,8.009757647,0,0,1.0,16,0
62.0,598,527.0,112,8.0,1,0,0.97297,1,0
84.0,792,654.0,74,6.129689047,4,0,1.0,14,0
43.0,700,591.0,51,7.845134782,3,0,0.95775,16,0
61.0,912,754.0,58,9.669488571,11,1,1.0,20,0
133.0,1461,1197.0,31,8.559771562,4,2,1.0,27,0
114.0,1497,1167.0,6,9.6,15,0,1.0,59,0
94.0,775,663.0,186,10.0,6,0,1.0,10,0
39.0,565,501.0,42,4.85522,6,0,0.85,3,0
157.0,2791,2541.0,75,8.606529473,11,0,0.99359,18,0
91.0,1295,1054.0,42,10.363636363,8,0,0.96,36,0
1.0,7,3.0,278,0.0,0,0,1.0,0,1
66.0,369,298.0,84,0.0,0,0,0.0,0,0
27.0,179,145.0,29,0.0,0,0,0.0,0,0
129.0,602,432.0,18,0.0,0,0,0.0,0,0
241.0,1240,994.0,70,0.0,0,0,0.0,0,0
114.0,481,359.0,74,0.0,0,0,1.0,0,0
75.0,371,286.0,69,0.0,0,0,0.0,0,0
45.0,207,157.0,55,0.0,0,0,0.0,0,0
1.0,9,3.0,280,0.0,0,0,0.0,0,1
78.0,416,330.0,29,0.0,0,0,0.0,0,0
5.0,65,54.0,112,0.0,0,0,1.0,0,0
176.0,510,324.0,70,0.0,0,0,0.0,0,0
6.0,49,36.0,245,0.0,0,0,0.0,0,1
2.0,12,6.0,209,0.0,0,0,0.0,0,1
51.0,251,196.0,29,0.0,0,0,0.0,0,0
63.0,276,207.0,29,0.0,0,0,0.0,0,0
248.0,1155,829.0,6,0.0,0,0,0.0,0,0
85.0,615,521.0,29,0.0,0,0,0.0,0,0
153.0,587,413.0,29,0.0,0,0,0.0,0,0
54.0,293,222.0,77,0.0,0,0,0.0,0,0
147.0,699,527.0,92,0.0,0,0,1.0,0,0
19.0,108,83.0,193,0.0,0,0,1.0,0,1
190.0,819,583.0,54,0.0,0,0,0.0,0,0
97.0,481,354.0,70,0.0,0,0,0.0,0,0
220.0,944,706.0,29,0.0,0,0,1.0,0,0
10.0,90,74.0,185,0.0,0,0,0.0,0,1
65.0,321,249.0,180,0.0,0,0,0.0,0,1
50.0,255,197.0,29,0.0,0,0,0.0,0,0
210.0,855,612.0,29,0.0,0,0,0.0,0,0
2.0,19,11.0,280,0.0,0,0,0.0,0,1
182.0,870,622.0,69,0.0,0,0,0.0,0,0
81.0,533,436.0,36,0.0,3,0,0.77778,0,0
218.0,1216,990.0,0,0.0,3,0,0.8,0,0
163.0,1023,854.0,29,0.0,1,0,1.0,0,0
42.0,395,336.0,37,0.0,3,0,1.0,0,0
99.0,575,456.0,37,0.0,3,0,0.95,0,0
160.0,988,814.0,38,0.0,3,0,0.57143,0,0
71.0,439,362.0,29,0.0,1,0,1.0,0,0
224.0,1151,804.0,19,0.0,3,0,0.6,0,0
168.0,870,683.0,56,0.0,3,0,0.93333,0,0
116.0,839,681.0,38,0.0,3,0,1.0,0,0
49.0,320,256.0,37,0.0,3,0,1.0,0,0
61.0,499,425.0,37,0.0,3,0,0.71429,0,0
203.0,1128,890.0,29,0.0,3,0,0.71429,0,0
258.0,1510,1237.0,29,0.0,3,0,0.75,0,0
182.0,1226,1006.0,40,0.0,3,0,0.25,0,0
201.0,1028,794.0,37,0.0,4,0,1.0,0,0
119.0,798,668.0,9,0.0,3,0,1.0,0,0
137.0,837,686.0,37,0.0,3,0,0.66667,0,0
38.0,263,213.0,37,0.0,3,0,0.57143,0,0
138.0,933,780.0,25,0.0,3,0,0.83333,0,0
217.0,1311,1016.0,29,0.0,3,0,0.94444,0,0
224.0,1217,981.0,29,0.0,3,0,0.8,0,0
40.0,279,227.0,39,0.0,4,0,0.57143,0,0
76.0,569,480.0,29,0.0,3,0,0.71429,0,0
56.0,445,356.0,23,0.0,4,0,1.0,0,0
149.0,1584,1424.0,29,0.0,3,0,1.0,0,0
149.0,885,701.0,37,0.0,3,0,0.5,0,0
254.0,1243,953.0,37,0.0,2,0,0.66667,0,0
88.0,466,368.0,29,0.0,3,0,0.94444,0,0
140.0,852,700.0,35,0.0,3,0,0.95238,0,0
116.0,679,542.0,36,0.0,3,0,0.92857,0,0
245.0,1304,927.0,37,0.0,3,0,0.83333,0,0
139.0,725,519.0,29,0.0,3,0,0.94118,0,0
115.0,1137,991.0,29,0.0,3,0,0.375,0,0
148.0,752,581.0,29,0.0,4,0,1.0,0,0
75.0,437,350.0,37,0.0,1,0,1.0,0,0
244.0,1616,1352.0,29,0.0,2,0,0.94737,0,0
11.0,143,124.0,37,0.0,2,0,0.33333,0,0
75.0,523,442.0,29,0.0,0,0,0.0,0,0
122.0,493,360.0,29,0.0,0,0,1.0,0,0
45.0,378,326.0,29,0.0,0,0,0.0,0,0
7.0,43,30.0,70,0.0,0,0,0.0,0,1
155.0,535,359.0,49,0.0,0,0,0.0,0,0
74.0,452,368.0,185,0.0,0,0,0.0,0,1
157.0,737,538.0,71,0.0,0,0,0.0,0,0
11.0,87,71.0,185,0.0,0,0,0.0,0,1
180.0,706,517.0,29,0.0,0,0,0.0,0,0
44.0,223,161.0,30,0.0,0,0,0.0,0,0
107.0,496,370.0,20,0.0,0,0,0.0,0,0
123.0,737,603.0,29,0.0,0,0,0.0,0,0
6.0,28,15.0,259,0.0,0,0,0.0,0,1
5.0,33,22.0,257,0.0,0,0,0.0,0,1
131.0,655,468.0,59,0.0,0,0,0.0,0,0
134.0,589,430.0,68,0.0,0,0,0.0,0,0
5.0,330,317.0,24,0.0,0,0,1.0,0,0
6.0,33,21.0,185,0.0,0,0,0.0,0,1
186.0,956,667.0,69,0.0,0,0,0.0,0,0
25.0,153,120.0,87,0.0,0,0,0.0,0,0
142.0,514,339.0,11,0.0,0,0,0.0,0,0
93.0,815,705.0,40,0.0,0,0,1.0,0,0
147.0,924,733.0,73,0.0,0,0,0.0,0,0
58.0,300,232.0,32,0.0,0,0,0.0,0,0
12.0,58,40.0,209,0.0,0,0,1.0,0,1
16.0,75,53.0,122,0.0,0,0,0.0,0,0
8.0,76,61.0,29,0.0,0,0,1.0,0,0
105.0,457,337.0,29,0.0,0,0,1.0,0,0
79.0,460,372.0,77,0.0,0,0,0.0,0,0
6.0,76,66.0,30,0.0,0,0,1.0,0,0
85.0,347,253.0,29,0.0,0,0,1.0,0,0
127.0,768,619.0,19,0.0,0,0,0.0,0,0
3.0,48,40.0,247,0.0,0,0,0.0,0,1
48.0,251,193.0,29,0.0,0,0,0.0,0,0
43.0,235,170.0,69,0.0,0,0,0.0,0,0
6.0,44,33.0,209,0.0,0,0,0.0,0,1
130.0,1056,917.0,28,0.0,0,0,0.0,0,0
50.0,295,232.0,207,0.0,0,0,0.0,0,1
35.0,209,167.0,29,0.0,0,0,0.0,0,0
91.0,473,314.0,29,0.0,0,0,0.0,0,0
72.0,370,291.0,82,0.0,0,0,0.0,0,0
85.0,303,209.0,92,0.0,0,0,1.0,0,0
77.0,409,327.0,29,0.0,0,0,0.0,0,0
140.0,659,511.0,29,0.0,0,0,0.0,0,0
48.0,215,162.0,216,0.0,0,0,0.0,0,1
102.0,408,292.0,68,0.0,0,0,0.0,0,0
152.0,801,635.0,29,0.0,0,0,1.0,0,0
83.0,530,425.0,29,0.0,0,0,1.0,0,0
89.0,468,370.0,29,0.0,0,0,1.0,0,0
18.0,143,117.0,209,0.0,0,0,0.0,0,1
25.0,203,170.0,69,0.0,0,0,0.0,0,0
86.0,439,335.0,72,0.0,0,0,0.0,0,0
58.0,381,315.0,29,0.0,0,0,0.0,0,0
3.0,80,71.0,255,0.0,0,0,0.0,0,1
76.0,403,322.0,115,0.0,0,0,0.0,0,0
156.0,752,592.0,67,0.0,0,0,0.0,0,0
125.0,677,540.0,71,0.0,0,0,0.0,0,0
97.0,467,342.0,83,0.0,0,0,0.0,0,0
34.0,222,178.0,192,0.0,0,0,0.0,0,1
81.0,361,257.0,29,0.0,0,0,1.0,0,0
86.0,382,280.0,71,0.0,0,0,0.0,0,0
12.0,110,92.0,214,0.0,0,0,0.0,0,1
18.0,164,140.0,206,0.0,0,0,1.0,0,1
14.0,70,52.0,70,0.0,0,0,0.0,0,0
55.0,265,204.0,86,0.0,0,0,1.0,0,0
105.0,510,396.0,67,0.0,0,0,0.0,0,0
92.0,458,350.0,29,0.0,0,0,0.0,0,0
12.0,75,58.0,248,0.0,0,0,1.0,0,1
22.0,193,164.0,70,0.0,0,0,1.0,0,0
110.0,483,347.0,68,0.0,0,0,0.0,0,0
118.0,536,377.0,72,0.0,0,0,0.0,0,0
25.0,196,165.0,68,0.0,0,0,1.0,0,0
54.0,220,158.0,29,0.0,0,0,0.0,0,0
47.0,236,180.0,10,0.0,0,0,1.0,0,0
54.0,244,177.0,77,0.0,0,0,0.0,0,0
90.0,423,328.0,1,0.0,0,0,0.0,0,0
62.0,358,281.0,93,0.0,0,0,0.0,0,0
55.0,252,183.0,75,0.0,0,0,0.0,0,0
123.0,938,810.0,8,0.0,0,0,1.0,0,0
190.0,1088,884.0,29,0.0,0,0,1.0,0,0
764.0,1698,884.0,22,0.0,0,0,1.0,0,0
52.0,295,237.0,22,0.0,0,0,0.0,0,0
155.0,724,549.0,29,0.0,0,0,0.0,0,0
14.0,114,96.0,209,0.0,0,0,0.0,0,1
88.0,325,230.0,29,0.0,0,0,0.0,0,0
130.0,983,844.0,29,0.0,0,0,1.0,0,0
92.0,310,212.0,29,0.0,0,0,0.0,0,0
27.0,152,118.0,29,0.0,0,0,1.0,0,0
28.0,168,129.0,98,0.0,0,0,0.0,0,0
3.0,29,19.0,280,0.0,0,0,1.0,0,1
31.0,184,142.0,208,0.0,0,0,0.0,0,1
18.0,125,98.0,70,0.0,0,0,1.0,0,0
128.0,547,402.0,29,0.0,0,0,0.0,0,0
41.0,213,167.0,72,0.0,0,0,0.0,0,0
16.0,113,89.0,29,0.0,0,0,0.0,0,0
20.0,141,110.0,234,0.0,0,0,1.0,0,1
53.0,251,194.0,193,0.0,0,0,0.0,0,1
108.0,497,369.0,128,0.0,0,0,1.0,0,0
172.0,790,533.0,29,0.0,0,0,0.0,0,0
22.0,105,73.0,51,0.0,0,0,0.0,0,0
29.0,142,107.0,106,0.0,0,0,0.0,0,0
491.0,878,372.0,209,0.0,0,0,0.0,0,1
39.0,231,185.0,29,0.0,0,0,0.0,0,0
17.0,137,116.0,75,0.0,0,0,0.0,0,0
1.0,1,0.0,999,0.0,0,0,0.0,0,1
5.0,33,26.0,999,0.0,0,0,0.0,0,1
2.0,17,13.0,278,0.0,0,0,0.0,0,1
1.0,14,10.0,999,0.0,0,0,0.0,0,1
9.0,39,19.0,279,0.0,0,0,0.0,0,1
1.0,5,2.0,999,0.0,0,0,0.0,0,1
2.0,11,7.0,999,0.0,0,0,0.0,0,1
7.0,24,12.0,999,0.0,0,0,0.0,0,1
52.0,433,355.0,1,0.0,0,0,0.0,0,0
362.0,2098,1619.0,37,12.148419583,6,0,0.98361,26,0
93.0,664,553.0,189,27.75,1,0,1.0,3,0
289.0,2964,2555.0,35,12.98112625,9,1,1.0,25,0
260.0,2287,1880.0,34,10.0,7,5,1.0,36,0
73.0,976,830.0,71,9.171717272,3,4,0.97826,17,0
2.0,8,4.0,999,0.0,0,0,0.0,0,1
63.0,960,784.0,44,10.3263495,2,0,1.0,24,0
141.0,1091,824.0,53,9.760156818,2,0,1.0,30,0
20.0,317,245.0,42,9.096418181,1,0,0.8125,9,0
54.0,1084,794.0,36,10.130190909,9,0,1.0,78,0
165.0,1638,1324.0,36,10.363636363,6,1,1.0,35,0
95.0,991,769.0,36,8.083303043,5,0,0.99485,30,0
20.0,514,403.0,36,9.38846,4,0,1.0,16,0
24.0,423,368.0,35,6.31111,2,0,1.0,2,0
172.0,2102,1781.0,36,10.321202608,7,6,0.77876,34,0
3.0,23,16.0,269,0.0,0,0,1.0,0,1
26.0,207,180.0,238,0.0,0,0,0.0,0,1
54.0,747,603.0,31,8.062382727,8,1,0.995,19,0
218.0,1837,1350.0,36,10.133762173,8,2,1.0,42,0
50.0,234,176.0,234,0.0,0,0,1.0,0,1
