userid,activity_count,login_count,resources_viewed,days_inactive,average_grade,assignments_submitted,forum_posts,completion_rate,quiz_attempts_count
48162,1342,148.0,1019.0,36,10.248475217,9,0,1.0,23
48163,1662,204.0,1211.0,36,10.782222,6,0,0.91429,80
48164,1242,133.0,974.0,36,11.310325714,7,2,1.0,22
48165,562,85.0,395.0,36,9.382242173,2,0,0.66667,18
48166,1309,9.0,1201.0,42,9.858244347,9,0,1.0,20
48167,1495,132.0,1261.0,42,9.043615238,9,0,1.0,20
48168,173,16.0,148.0,208,0.0,0,0,0.0,0
48169,1353,189.0,1041.0,36,10.782608695,6,0,0.99485,24
48170,239,22.0,198.0,36,12.0,0,0,1.0,4
48171,982,133.0,743.0,7,9.643153478,5,0,0.99479,21
48172,2002,274.0,1575.0,36,8.455256521,6,0,0.98361,38
48173,499,28.0,371.0,35,8.116724782,1,0,0.75,24
48174,1388,189.0,1024.0,36,9.720877826,9,1,0.94872,28
48177,1260,225.0,923.0,36,10.4,6,0,1.0,20
48178,1971,266.0,1563.0,18,9.81472,7,0,0.98969,37
48179,1020,102.0,786.0,42,10.582304166,9,0,1.0,28
48180,2906,92.0,2663.0,22,10.695652173,9,1,1.0,36
48181,883,92.0,668.0,37,8.312169285,0,0,1.0,33
48182,693,456.0,230.0,189,0.0,0,0,0.0,0
48183,1548,124.0,1248.0,37,11.020833333,8,0,1.0,36
48184,1919,130.0,1627.0,7,10.814814583,9,1,1.0,35
48185,1014,79.0,797.0,42,10.782608695,3,1,1.0,33
48186,2182,143.0,1860.0,35,10.75,8,1,1.0,41
48187,1813,137.0,1537.0,36,10.791666666,9,1,1.0,32
48189,1256,135.0,968.0,36,9.9130704,7,1,1.0,41
48190,726,70.0,542.0,36,8.488401578,0,0,0.97619,22
48191,68,6.0,56.0,278,0.0,0,0,1.0,0
48193,779,57.0,555.0,21,9.0072055,0,0,1.0,41
48194,299,48.0,239.0,69,8.0,1,0,0.72222,1
48195,2653,384.0,2065.0,25,9.169501818,7,1,1.0,36
48196,1125,93.0,870.0,4,9.707478636,5,0,0.98864,42
48197,935,92.0,752.0,31,8.076487,1,1,1.0,19
48198,1379,182.0,990.0,31,8.497990454,6,1,1.0,27
48199,1062,164.0,829.0,31,8.047295882,2,3,1.0,14
48200,458,34.0,411.0,91,10.0,3,2,1.0,2
48201,975,104.0,745.0,31,9.595926,2,0,0.96552,26
48202,2102,256.0,1699.0,31,9.3358,7,4,0.985,20
48203,147,20.0,120.0,192,0.0,0,0,0.0,0
48204,1838,252.0,1378.0,31,8.925001428,4,1,0.99296,33
48205,1467,147.0,1212.0,31,9.016232272,3,1,1.0,22
48206,831,80.0,707.0,31,6.402115714,7,1,0.97368,5
48207,325,23.0,249.0,31,8.582144615,2,0,0.98765,12
48208,35,4.0,26.0,273,0.0,0,0,0.0,0
48209,1016,107.0,832.0,33,8.791932857,3,0,0.99213,16
48211,396,26.0,354.0,213,7.0,4,1,1.0,2
48212,721,112.0,593.0,31,0.0,1,0,1.0,0
48213,986,73.0,794.0,40,9.565265909,5,2,1.0,25
48214,1530,165.0,1266.0,31,8.890192727,6,1,1.0,20
48215,3281,1450.0,1692.0,31,10.224977272,10,0,1.0,30
48216,917,101.0,723.0,42,6.674701363,4,2,1.0,21
48217,1210,184.0,930.0,31,8.336438333,3,0,0.96364,16
48218,492,49.0,381.0,82,5.51108,1,0,1.0,13
48219,277,33.0,233.0,106,7.0,3,2,1.0,1
48220,943,60.0,760.0,31,9.5351675,2,0,0.95783,35
48222,1141,122.0,875.0,31,9.20135409,6,2,1.0,35
48223,1208,110.0,978.0,21,9.733394545,7,0,0.984,26
48224,1012,83.0,838.0,31,9.523657894,6,0,0.9875,17
48225,365,19.0,320.0,80,0.0,2,0,0.98507,0
48226,945,53.0,786.0,31,9.627980476,6,0,1.0,24
48227,1089,67.0,864.0,31,10.09090909,7,1,1.0,35
48228,9,1.0,4.0,273,0.0,0,0,1.0,0
48229,818,98.0,627.0,31,8.7412295,4,0,1.0,17
48230,1020,100.0,833.0,31,9.45241,2,1,0.99145,20
48231,743,60.0,589.0,31,7.463723636,7,1,1.0,19
48232,1196,121.0,942.0,31,9.268645909,4,0,1.0,20
48235,661,49.0,593.0,88,6.0,1,0,1.0,1
48237,1244,141.0,981.0,31,8.853042727,8,0,1.0,23
48238,1025,147.0,786.0,31,8.8427275,5,2,0.99187,19
48240,17,2.0,10.0,278,0.0,0,0,0.0,0
48241,944,73.0,779.0,42,9.364766363,8,2,1.0,20
48242,1128,125.0,849.0,42,10.4,5,1,1.0,20
48243,444,74.0,356.0,31,0.0,4,0,1.0,0
48244,353,66.0,281.0,31,0.0,2,0,0.33333,0
48246,73,7.0,60.0,252,0.0,0,0,0.0,0
48248,655,94.0,539.0,31,0.0,2,0,0.66667,0
48249,587,49.0,483.0,41,8.926807142,5,0,0.95455,11
48250,1604,126.0,1350.0,31,10.4,7,0,0.96296,30
48251,1658,131.0,1310.0,65,9.472662727,4,0,0.99507,57
48252,1005,56.0,806.0,31,9.581440909,7,2,1.0,30
48253,949,140.0,728.0,31,8.95361409,2,0,0.9,19
48254,582,77.0,485.0,188,8.0,4,0,0.95,1
48255,1050,88.0,841.0,42,9.77429909,6,0,0.99324,26
48256,804,42.0,642.0,37,10.272727272,10,0,1.0,25
48257,428,83.0,327.0,72,0.0,0,0,1.0,0
48258,518,73.0,387.0,31,7.698942142,1,0,1.0,11
48259,1385,162.0,1088.0,31,9.396278636,7,0,0.99474,25
48260,1696,158.0,1381.0,42,9.960943181,7,1,1.0,36
48261,793,48.0,661.0,31,7.850305555,3,2,1.0,19
48262,1123,48.0,925.0,31,10.181818181,6,0,1.0,30
48263,1471,134.0,1085.0,42,9.920599545,8,0,0.97778,51
48264,994,131.0,706.0,31,6.9105965,6,0,1.0,27
48265,2000,185.0,1549.0,31,10.363636363,6,0,0.98429,50
48266,1101,62.0,924.0,74,9.917171818,9,2,1.0,23
48268,2017,248.0,1555.0,31,10.006506818,7,2,1.0,41
48270,178,8.0,163.0,185,0.0,1,0,0.5,0
48271,37,8.0,24.0,278,0.0,0,0,0.0,0
48272,1189,41.0,1016.0,31,9.543393636,10,2,0.98919,29
48273,912,56.0,750.0,34,9.678900454,4,0,1.0,25
48274,965,124.0,717.0,35,8.642686111,7,0,1.0,16
48275,1275,136.0,1009.0,31,9.616671363,8,1,1.0,25
48276,249,20.0,212.0,227,10.0,0,0,0.88889,2
48277,70,6.0,52.0,264,10.0,0,0,1.0,2
48279,1423,113.0,1184.0,29,8.5244325,7,0,0.94643,21
48281,2053,100.0,1820.0,28,9.71223,10,1,1.0,24
48282,2023,286.0,1581.0,31,8.205503333,7,2,0.99301,25
48283,1432,142.0,1158.0,33,8.9829675,5,3,0.99,30
48284,1354,174.0,1096.0,31,6.093186666,6,0,0.99444,6
48285,1353,107.0,1140.0,31,9.286715454,3,1,0.90698,19
48286,1672,252.0,1333.0,31,9.13563409,5,0,1.0,19
48287,879,103.0,688.0,31,8.667738181,3,0,1.0,19
48288,676,38.0,514.0,31,9.473921363,7,0,0.91111,29
48289,38,3.0,34.0,252,0.0,0,0,1.0,0
48290,1786,230.0,1440.0,31,9.312965,7,1,1.0,23
48291,961,106.0,708.0,40,8.572901176,5,4,0.99099,33
48292,1489,102.0,1238.0,31,8.041402272,10,2,0.99029,34
48294,1616,100.0,1409.0,31,9.382545714,8,1,1.0,22
48295,1143,77.0,959.0,31,9.585837619,7,0,1.0,22
48296,1217,82.0,1014.0,31,10.181818181,7,4,0.99363,28
48297,1155,114.0,951.0,31,9.328282727,7,2,1.0,19
48298,785,61.0,612.0,31,8.691596,4,0,0.99375,25
48299,1164,172.0,859.0,31,8.7993355,7,0,1.0,20
48300,1029,80.0,855.0,13,7.977049545,10,1,0.99505,19
48301,635,31.0,462.0,39,9.017887727,8,0,0.76923,32
48304,50,7.0,39.0,31,0.0,0,0,0.0,0
48305,1153,63.0,950.0,40,8.446269565,6,1,0.95455,35
48306,642,29.0,502.0,33,8.059444117,3,0,0.98529,25
48307,1210,109.0,1005.0,31,9.659135517,13,5,1.0,22
48308,864,52.0,716.0,31,8.797538,13,6,1.0,24
48310,1110,66.0,902.0,29,10.195937419,15,0,1.0,41
48312,624,69.0,481.0,31,8.825407692,11,5,0.9927,19
48313,84,10.0,73.0,214,0.0,0,0,1.0,0
48314,1344,98.0,1085.0,31,10.140403636,11,1,0.9939,35
48315,783,64.0,623.0,15,9.440465909,7,0,0.98571,20
48318,107,4.0,99.0,273,0.0,0,0,1.0,0
48319,120,9.0,101.0,266,6.0,0,0,0.16667,5
48320,372,33.0,326.0,106,5.0,3,0,0.9,1
48321,923,67.0,733.0,42,10.223868333,6,0,0.99454,32
48322,950,39.0,793.0,11,9.135055,21,0,1.0,35
48323,1351,122.0,1137.0,31,9.33661423,14,1,0.98062,25
48324,1077,157.0,784.0,31,9.619952631,7,0,1.0,22
48325,648,55.0,488.0,77,7.950531,9,0,1.0,23
48326,337,14.0,316.0,32,5.0,0,0,0.96296,1
48327,832,28.0,650.0,40,9.59467409,8,0,1.0,44
48330,378,39.0,324.0,186,9.0,0,0,0.0,2
48331,1483,104.0,1225.0,31,9.853204,11,1,0.97015,47
48333,16,2.0,14.0,228,0.0,0,0,0.0,0
48334,1481,90.0,1301.0,31,8.30415,13,0,1.0,24
48335,856,66.0,655.0,22,9.946360344,4,0,0.98485,37
48336,2157,541.0,1526.0,31,9.248718,11,7,0.99237,18
48337,6,1.0,2.0,280,0.0,0,0,0.0,0
48338,149,15.0,128.0,224,0.0,0,0,0.0,0
48339,1389,202.0,1139.0,33,0.0,4,0,0.97778,0
48340,3706,2146.0,1479.0,41,9.029982142,6,0,0.94118,17
48341,1283,186.0,937.0,42,10.4,4,0,0.98925,20
48342,1648,210.0,1329.0,31,8.9470105,11,0,0.91176,19
48343,561,29.0,443.0,31,9.261137619,5,0,0.42857,19
48344,31,7.0,16.0,265,0.0,0,0,0.0,0
48346,880,68.0,704.0,31,7.34774,5,2,0.96053,22
48349,1389,129.0,1063.0,31,10.25,9,0,0.81818,42
48350,1525,154.0,1232.0,30,9.749581612,9,1,1.0,33
48351,1446,152.0,1175.0,31,9.710003666,18,2,0.97244,32
48352,6,1.0,3.0,278,0.0,0,0,0.0,0
48355,773,100.0,610.0,31,8.7950625,6,0,0.77778,10
48356,779,64.0,638.0,31,6.789515,5,1,0.98387,13
48357,1641,96.0,1421.0,15,9.313542666,6,6,0.55118,29
48358,170,26.0,137.0,31,0.0,0,0,1.0,0
48359,336,39.0,284.0,73,9.0,0,1,1.0,2
48360,1356,150.0,1144.0,31,9.13888875,8,1,1.0,20
48361,427,14.0,319.0,41,9.16627909,4,0,1.0,22
48365,567,65.0,480.0,92,6.0,5,0,0.96,8
48367,152,9.0,133.0,210,7.0,2,0,1.0,1
48369,154,14.0,132.0,242,8.0,0,0,0.0,1
48370,1777,123.0,1495.0,34,10.363636363,15,1,1.0,31
48371,1029,95.0,883.0,5,4.718515,20,0,1.0,2
48372,1120,107.0,904.0,31,8.713201034,7,5,1.0,26
48373,4,1.0,1.0,999,0.0,0,0,0.0,0
48375,1135,74.0,981.0,31,8.445385,8,0,0.90741,14
48376,1023,140.0,771.0,1,9.268411363,6,0,0.93939,19
48382,982,65.0,819.0,32,8.592985416,11,0,1.0,20
48383,1165,108.0,952.0,31,7.867210952,4,0,1.0,19
48386,1292,356.0,798.0,35,10.592592592,4,0,1.0,34
48387,202,8.0,131.0,40,8.009757647,0,0,1.0,16
48388,598,62.0,527.0,112,8.0,1,0,0.97297,1
48389,792,84.0,654.0,74,6.129689047,4,0,1.0,14
48390,700,43.0,591.0,51,7.845134782,3,0,0.95775,16
48392,912,61.0,754.0,58,9.669488571,11,1,1.0,20
48393,1461,133.0,1197.0,31,8.559771562,4,2,1.0,27
48397,1497,114.0,1167.0,6,9.6,15,0,1.0,59
48398,775,94.0,663.0,186,10.0,6,0,1.0,10
48399,565,39.0,501.0,42,4.85522,6,0,0.85,3
48400,2791,157.0,2541.0,75,8.606529473,11,0,0.99359,18
48401,1295,91.0,1054.0,42,10.363636363,8,0,0.96,36
48402,7,1.0,3.0,278,0.0,0,0,1.0,0
48403,369,66.0,298.0,84,0.0,0,0,0.0,0
48404,179,27.0,145.0,29,0.0,0,0,0.0,0
48405,602,129.0,432.0,18,0.0,0,0,0.0,0
48406,1240,241.0,994.0,70,0.0,0,0,0.0,0
48407,481,114.0,359.0,74,0.0,0,0,1.0,0
48408,371,75.0,286.0,69,0.0,0,0,0.0,0
48409,207,45.0,157.0,55,0.0,0,0,0.0,0
48410,9,1.0,3.0,280,0.0,0,0,0.0,0
48411,416,78.0,330.0,29,0.0,0,0,0.0,0
48412,65,5.0,54.0,112,0.0,0,0,1.0,0
48413,510,176.0,324.0,70,0.0,0,0,0.0,0
48414,49,6.0,36.0,245,0.0,0,0,0.0,0
48415,12,2.0,6.0,209,0.0,0,0,0.0,0
48416,251,51.0,196.0,29,0.0,0,0,0.0,0
48417,276,63.0,207.0,29,0.0,0,0,0.0,0
48418,1155,248.0,829.0,6,0.0,0,0,0.0,0
48419,615,85.0,521.0,29,0.0,0,0,0.0,0
48420,587,153.0,413.0,29,0.0,0,0,0.0,0
48421,293,54.0,222.0,77,0.0,0,0,0.0,0
48422,699,147.0,527.0,92,0.0,0,0,1.0,0
48423,108,19.0,83.0,193,0.0,0,0,1.0,0
48424,819,190.0,583.0,54,0.0,0,0,0.0,0
48425,481,97.0,354.0,70,0.0,0,0,0.0,0
48426,944,220.0,706.0,29,0.0,0,0,1.0,0
48427,90,10.0,74.0,185,0.0,0,0,0.0,0
48428,321,65.0,249.0,180,0.0,0,0,0.0,0
48429,255,50.0,197.0,29,0.0,0,0,0.0,0
48430,855,210.0,612.0,29,0.0,0,0,0.0,0
48431,19,2.0,11.0,280,0.0,0,0,0.0,0
48432,870,182.0,622.0,69,0.0,0,0,0.0,0
48433,533,81.0,436.0,36,0.0,3,0,0.77778,0
48434,1216,218.0,990.0,0,0.0,3,0,0.8,0
48435,1023,163.0,854.0,29,0.0,1,0,1.0,0
48436,395,42.0,336.0,37,0.0,3,0,1.0,0
48437,575,99.0,456.0,37,0.0,3,0,0.95,0
48438,988,160.0,814.0,38,0.0,3,0,0.57143,0
48439,439,71.0,362.0,29,0.0,1,0,1.0,0
48440,1151,224.0,804.0,19,0.0,3,0,0.6,0
48441,870,168.0,683.0,56,0.0,3,0,0.93333,0
48442,839,116.0,681.0,38,0.0,3,0,1.0,0
48443,320,49.0,256.0,37,0.0,3,0,1.0,0
48444,499,61.0,425.0,37,0.0,3,0,0.71429,0
48445,1128,203.0,890.0,29,0.0,3,0,0.71429,0
48446,1510,258.0,1237.0,29,0.0,3,0,0.75,0
48447,1226,182.0,1006.0,40,0.0,3,0,0.25,0
48448,1028,201.0,794.0,37,0.0,4,0,1.0,0
48449,798,119.0,668.0,9,0.0,3,0,1.0,0
48450,837,137.0,686.0,37,0.0,3,0,0.66667,0
48451,263,38.0,213.0,37,0.0,3,0,0.57143,0
48452,933,138.0,780.0,25,0.0,3,0,0.83333,0
48453,1311,217.0,1016.0,29,0.0,3,0,0.94444,0
48454,1217,224.0,981.0,29,0.0,3,0,0.8,0
48455,279,40.0,227.0,39,0.0,4,0,0.57143,0
48456,569,76.0,480.0,29,0.0,3,0,0.71429,0
48457,445,56.0,356.0,23,0.0,4,0,1.0,0
48458,1584,149.0,1424.0,29,0.0,3,0,1.0,0
48459,885,149.0,701.0,37,0.0,3,0,0.5,0
48460,1243,254.0,953.0,37,0.0,2,0,0.66667,0
48461,466,88.0,368.0,29,0.0,3,0,0.94444,0
48462,852,140.0,700.0,35,0.0,3,0,0.95238,0
48463,679,116.0,542.0,36,0.0,3,0,0.92857,0
48464,1304,245.0,927.0,37,0.0,3,0,0.83333,0
48465,725,139.0,519.0,29,0.0,3,0,0.94118,0
48466,1137,115.0,991.0,29,0.0,3,0,0.375,0
48467,752,148.0,581.0,29,0.0,4,0,1.0,0
48468,437,75.0,350.0,37,0.0,1,0,1.0,0
48469,1616,244.0,1352.0,29,0.0,2,0,0.94737,0
48470,143,11.0,124.0,37,0.0,2,0,0.33333,0
48471,523,75.0,442.0,29,0.0,0,0,0.0,0
48472,493,122.0,360.0,29,0.0,0,0,1.0,0
48473,378,45.0,326.0,29,0.0,0,0,0.0,0
48474,43,7.0,30.0,70,0.0,0,0,0.0,0
48475,535,155.0,359.0,49,0.0,0,0,0.0,0
48476,452,74.0,368.0,185,0.0,0,0,0.0,0
48477,737,157.0,538.0,71,0.0,0,0,0.0,0
48478,87,11.0,71.0,185,0.0,0,0,0.0,0
48479,706,180.0,517.0,29,0.0,0,0,0.0,0
48480,223,44.0,161.0,30,0.0,0,0,0.0,0
48481,496,107.0,370.0,20,0.0,0,0,0.0,0
48482,737,123.0,603.0,29,0.0,0,0,0.0,0
48483,28,6.0,15.0,259,0.0,0,0,0.0,0
48484,33,5.0,22.0,257,0.0,0,0,0.0,0
48485,655,131.0,468.0,59,0.0,0,0,0.0,0
48486,589,134.0,430.0,68,0.0,0,0,0.0,0
48487,330,5.0,317.0,24,0.0,0,0,1.0,0
48488,33,6.0,21.0,185,0.0,0,0,0.0,0
48489,956,186.0,667.0,69,0.0,0,0,0.0,0
48490,153,25.0,120.0,87,0.0,0,0,0.0,0
48491,514,142.0,339.0,11,0.0,0,0,0.0,0
48492,815,93.0,705.0,40,0.0,0,0,1.0,0
48493,924,147.0,733.0,73,0.0,0,0,0.0,0
48494,300,58.0,232.0,32,0.0,0,0,0.0,0
48495,58,12.0,40.0,209,0.0,0,0,1.0,0
48496,75,16.0,53.0,122,0.0,0,0,0.0,0
48497,76,8.0,61.0,29,0.0,0,0,1.0,0
48498,457,105.0,337.0,29,0.0,0,0,1.0,0
48499,460,79.0,372.0,77,0.0,0,0,0.0,0
48500,76,6.0,66.0,30,0.0,0,0,1.0,0
48501,347,85.0,253.0,29,0.0,0,0,1.0,0
48502,768,127.0,619.0,19,0.0,0,0,0.0,0
48504,48,3.0,40.0,247,0.0,0,0,0.0,0
48506,251,48.0,193.0,29,0.0,0,0,0.0,0
48507,235,43.0,170.0,69,0.0,0,0,0.0,0
48508,44,6.0,33.0,209,0.0,0,0,0.0,0
48509,1056,130.0,917.0,28,0.0,0,0,0.0,0
48510,295,50.0,232.0,207,0.0,0,0,0.0,0
48511,209,35.0,167.0,29,0.0,0,0,0.0,0
48512,473,91.0,314.0,29,0.0,0,0,0.0,0
48513,370,72.0,291.0,82,0.0,0,0,0.0,0
48514,303,85.0,209.0,92,0.0,0,0,1.0,0
48515,409,77.0,327.0,29,0.0,0,0,0.0,0
48516,659,140.0,511.0,29,0.0,0,0,0.0,0
48518,215,48.0,162.0,216,0.0,0,0,0.0,0
48519,408,102.0,292.0,68,0.0,0,0,0.0,0
48520,801,152.0,635.0,29,0.0,0,0,1.0,0
48521,530,83.0,425.0,29,0.0,0,0,1.0,0
48522,468,89.0,370.0,29,0.0,0,0,1.0,0
48523,143,18.0,117.0,209,0.0,0,0,0.0,0
48524,203,25.0,170.0,69,0.0,0,0,0.0,0
48525,439,86.0,335.0,72,0.0,0,0,0.0,0
48526,381,58.0,315.0,29,0.0,0,0,0.0,0
48527,80,3.0,71.0,255,0.0,0,0,0.0,0
48528,403,76.0,322.0,115,0.0,0,0,0.0,0
48529,752,156.0,592.0,67,0.0,0,0,0.0,0
48530,677,125.0,540.0,71,0.0,0,0,0.0,0
48531,467,97.0,342.0,83,0.0,0,0,0.0,0
48532,222,34.0,178.0,192,0.0,0,0,0.0,0
48533,361,81.0,257.0,29,0.0,0,0,1.0,0
48534,382,86.0,280.0,71,0.0,0,0,0.0,0
48535,110,12.0,92.0,214,0.0,0,0,0.0,0
48536,164,18.0,140.0,206,0.0,0,0,1.0,0
48537,70,14.0,52.0,70,0.0,0,0,0.0,0
48538,265,55.0,204.0,86,0.0,0,0,1.0,0
48539,510,105.0,396.0,67,0.0,0,0,0.0,0
48540,458,92.0,350.0,29,0.0,0,0,0.0,0
48541,75,12.0,58.0,248,0.0,0,0,1.0,0
48542,193,22.0,164.0,70,0.0,0,0,1.0,0
48543,483,110.0,347.0,68,0.0,0,0,0.0,0
48544,536,118.0,377.0,72,0.0,0,0,0.0,0
48545,196,25.0,165.0,68,0.0,0,0,1.0,0
48546,220,54.0,158.0,29,0.0,0,0,0.0,0
48547,236,47.0,180.0,10,0.0,0,0,1.0,0
48548,244,54.0,177.0,77,0.0,0,0,0.0,0
48549,423,90.0,328.0,1,0.0,0,0,0.0,0
48550,358,62.0,281.0,93,0.0,0,0,0.0,0
48551,252,55.0,183.0,75,0.0,0,0,0.0,0
48552,938,123.0,810.0,8,0.0,0,0,1.0,0
48553,1088,190.0,884.0,29,0.0,0,0,1.0,0
48554,1698,764.0,884.0,22,0.0,0,0,1.0,0
48555,295,52.0,237.0,22,0.0,0,0,0.0,0
48556,724,155.0,549.0,29,0.0,0,0,0.0,0
48557,114,14.0,96.0,209,0.0,0,0,0.0,0
48558,325,88.0,230.0,29,0.0,0,0,0.0,0
48559,983,130.0,844.0,29,0.0,0,0,1.0,0
48560,310,92.0,212.0,29,0.0,0,0,0.0,0
48561,152,27.0,118.0,29,0.0,0,0,1.0,0
48562,168,28.0,129.0,98,0.0,0,0,0.0,0
48563,29,3.0,19.0,280,0.0,0,0,1.0,0
48565,184,31.0,142.0,208,0.0,0,0,0.0,0
48566,125,18.0,98.0,70,0.0,0,0,1.0,0
48567,547,128.0,402.0,29,0.0,0,0,0.0,0
48568,213,41.0,167.0,72,0.0,0,0,0.0,0
48569,113,16.0,89.0,29,0.0,0,0,0.0,0
48570,141,20.0,110.0,234,0.0,0,0,1.0,0
48571,251,53.0,194.0,193,0.0,0,0,0.0,0
48572,497,108.0,369.0,128,0.0,0,0,1.0,0
48573,790,172.0,533.0,29,0.0,0,0,0.0,0
48574,105,22.0,73.0,51,0.0,0,0,0.0,0
48575,142,29.0,107.0,106,0.0,0,0,0.0,0
48576,878,491.0,372.0,209,0.0,0,0,0.0,0
48577,231,39.0,185.0,29,0.0,0,0,0.0,0
48578,137,17.0,116.0,75,0.0,0,0,0.0,0
48579,1,1.0,0.0,999,0.0,0,0,0.0,0
48580,33,5.0,26.0,999,0.0,0,0,0.0,0
48582,17,2.0,13.0,278,0.0,0,0,0.0,0
48583,14,1.0,10.0,999,0.0,0,0,0.0,0
48584,39,9.0,19.0,279,0.0,0,0,0.0,0
48585,5,1.0,2.0,999,0.0,0,0,0.0,0
48586,11,2.0,7.0,999,0.0,0,0,0.0,0
48587,24,7.0,12.0,999,0.0,0,0,0.0,0
48588,433,52.0,355.0,1,0.0,0,0,0.0,0
48589,2098,362.0,1619.0,37,12.148419583,6,0,0.98361,26
48590,664,93.0,553.0,189,27.75,1,0,1.0,3
48591,2964,289.0,2555.0,35,12.98112625,9,1,1.0,25
48592,2287,260.0,1880.0,34,10.0,7,5,1.0,36
48594,976,73.0,830.0,71,9.171717272,3,4,0.97826,17
48595,8,2.0,4.0,999,0.0,0,0,0.0,0
48596,960,63.0,784.0,44,10.3263495,2,0,1.0,24
48597,1091,141.0,824.0,53,9.760156818,2,0,1.0,30
48598,317,20.0,245.0,42,9.096418181,1,0,0.8125,9
48599,1084,54.0,794.0,36,10.130190909,9,0,1.0,78
48600,1638,165.0,1324.0,36,10.363636363,6,1,1.0,35
48601,991,95.0,769.0,36,8.083303043,5,0,0.99485,30
48602,514,20.0,403.0,36,9.38846,4,0,1.0,16
48603,423,24.0,368.0,35,6.31111,2,0,1.0,2
48604,2102,172.0,1781.0,36,10.321202608,7,6,0.77876,34
48605,23,3.0,16.0,269,0.0,0,0,1.0,0
48606,207,26.0,180.0,238,0.0,0,0,0.0,0
48607,747,54.0,603.0,31,8.062382727,8,1,0.995,19
48608,1837,218.0,1350.0,36,10.133762173,8,2,1.0,42
48609,234,50.0,176.0,234,0.0,0,0,1.0,0
48610,727,76.0,544.0,43,9.381187619,7,0,0.96364,18
48611,1550,178.0,1226.0,35,8.515527727,2,1,0.99482,27
48613,1272,159.0,1024.0,30,9.307413157,5,1,0.98507,20
48614,1717,110.0,1472.0,31,9.48165,10,0,0.99099,30
48615,723,115.0,570.0,32,4.902356666,0,0,1.0,4
48616,673,90.0,560.0,41,4.259048,1,1,0.90909,3
48617,1774,137.0,1415.0,31,9.839056818,0,0,0.99468,61
48618,581,50.0,435.0,29,6.0395915,1,0,0.98361,21
48619,1367,156.0,1086.0,39,9.915824545,4,0,0.71429,28
48620,694,46.0,486.0,33,8.7948115,3,0,0.99412,40
48621,976,95.0,782.0,41,9.2974075,6,0,1.0,21
48622,1479,133.0,1213.0,34,8.842563684,8,0,0.99259,27
48623,675,94.0,499.0,34,8.619213888,5,0,1.0,16
48624,1403,156.0,1062.0,42,10.13037,2,0,1.0,43
48625,1757,182.0,1320.0,42,10.066172,4,0,0.11111,35
48626,2408,247.0,1954.0,35,11.956521739,8,1,0.90909,48
48627,1532,131.0,1291.0,35,11.136475416,7,0,0.5,21
48628,2036,197.0,1683.0,36,13.922839583,8,1,0.97872,36
48629,1874,202.0,1478.0,1,9.914512916,7,1,1.0,30
48630,775,95.0,580.0,36,9.760074347,5,0,1.0,21
48631,1136,196.0,872.0,36,7.282323333,0,0,0.33333,13
48632,816,137.0,641.0,36,6.183955,0,0,1.0,8
48633,1865,39.0,1677.0,35,11.444444444,9,1,1.0,35
48634,1038,80.0,788.0,34,10.608695652,6,1,0.99408,39
48635,2089,175.0,1785.0,33,11.28,6,0,0.99465,31
48636,1788,128.0,1471.0,31,11.423076923,9,0,0.99482,35
48637,1296,162.0,1039.0,8,8.612730909,5,2,1.0,19
48638,1188,106.0,968.0,36,10.098437692,8,0,1.0,22
48639,481,43.0,378.0,36,7.694790588,0,0,0.99465,14
48640,1341,115.0,1049.0,36,10.786008333,8,0,1.0,40
48641,1172,134.0,927.0,37,10.316958181,3,0,1.0,24
48642,856,112.0,640.0,35,9.566016666,6,0,1.0,21
48644,1115,109.0,842.0,36,11.888888888,7,0,1.0,36
48645,8,2.0,3.0,266,0.0,0,0,0.0,0
48646,128,11.0,111.0,92,0.0,0,0,0.0,0
48647,1257,116.0,1003.0,42,10.210437727,8,0,1.0,33
48648,1662,159.0,1398.0,20,9.053965909,11,0,0.98148,21
48649,1020,98.0,783.0,34,9.854321,8,0,0.96,37
48651,488,32.0,372.0,34,8.9845905,6,0,0.875,19
48652,921,53.0,647.0,33,10.347475,5,0,1.0,52
48653,1083,120.0,825.0,39,6.31092238,1,0,0.88235,26
48654,2311,247.0,1888.0,34,10.363636363,9,1,1.0,45
48656,789,70.0,629.0,56,9.132955454,9,0,1.0,20
48657,591,21.0,467.0,42,10.9738272,9,0,1.0,25
48659,1026,100.0,831.0,42,9.88536909,5,0,1.0,21
48660,1099,100.0,853.0,35,10.958333333,2,1,0.98667,35
48661,1706,140.0,1391.0,36,9.647985,7,0,0.98305,33
48662,1794,137.0,1502.0,35,10.458333333,5,0,1.0,38
48663,1452,160.0,1099.0,34,10.241077727,8,0,0.98413,48
48664,773,491.0,282.0,216,0.0,0,0,1.0,0
48665,190,15.0,171.0,36,8.0,1,0,0.10526,1
48666,1341,65.0,1136.0,35,11.956521739,9,1,1.0,31
48667,941,83.0,710.0,36,10.52173913,2,0,0.98773,40
48668,1741,168.0,1470.0,25,9.571728181,10,0,1.0,20
48669,246,57.0,173.0,29,0.0,0,0,0.0,0
48670,107,9.0,97.0,217,0.0,0,0,0.0,0
48672,60,7.0,50.0,216,0.0,0,0,0.0,0
48680,10,1.0,9.0,229,0.0,0,0,0.0,0
48681,9,1.0,8.0,232,0.0,0,0,0.0,0
48693,4,1.0,3.0,232,0.0,0,0,0.0,0
48694,20,2.0,17.0,204,0.0,0,0,0.0,0
